Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg F),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg F),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg F),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT,CHT_OAT_Ratio,OIL_OAT_Ratio,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,Fuel Flow,MPG
10.06,1.0,10.0,2026-03-10 23:32:02,37.08163,-121.59965,432.0,0.0,47.8,-12.6,,,,,0.0,10.7,-0.8,38.3,0.0,78.0,0.0,-0.01,1.0,,-71.0,75.2,0.0,30.12,1197.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.2,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,66.2,68.0,66.2,68.0,66.2,68.0,68.0,68.0,,,9.0,254.4,,0.2,8.0,4.998,,,2.758,0.868,0.0,65.3,,,,,,0.0,66.64999999999999,0.8863031914893615,0.8563829787234043,0.0,0.0,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
11.06,1.0,10.0,2026-03-10 23:32:03,37.08163,-121.59965,432.0,0.1,47.8,-12.6,,,,,0.0,10.7,-0.8,38.3,0.0,77.0,0.0,-0.01,1.0,,-56.0,75.2,0.0,30.12,1197.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.2,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,66.2,68.0,66.2,68.0,66.2,68.0,68.0,68.0,,,9.0,254.4,,0.2,7.0,4.998,,,2.759,0.868,0.0,65.3,,,,,,0.0,66.64999999999999,0.8863031914893615,0.8563829787234043,0.0,0.08433333333333333,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
12.06,1.0,10.0,2026-03-10 23:32:04,37.08163,-121.59965,432.0,0.0,47.8,-12.6,,,,,0.0,10.7,-0.9,38.3,0.0,77.0,0.0,-0.01,1.0,,-31.0,75.2,0.0,30.12,1197.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.2,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,66.2,68.0,66.2,68.0,66.2,68.0,68.0,68.0,,,9.0,254.4,,0.2,8.0,4.998,,,2.758,0.868,0.0,65.3,,,,,,0.0,66.64999999999999,0.8863031914893615,0.8563829787234043,0.0,0.16866666666666666,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
13.06,1.0,10.0,2026-03-10 23:32:05,37.08163,-121.59965,431.0,0.0,47.8,-12.6,,,,,0.0,10.7,-0.9,38.3,0.0,77.0,-0.0,-0.01,1.0,,-16.0,75.2,0.0,30.12,1196.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.2,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,66.2,68.0,66.2,68.0,66.2,68.0,68.0,68.0,,,9.0,254.4,,0.2,8.0,4.998,,,2.759,0.868,0.0,65.3,,,,,,0.0,66.64999999999999,0.8863031914893615,0.8563829787234043,0.0,0.16866666666666666,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
14.06,1.0,10.0,2026-03-10 23:32:06,37.08163,-121.59965,430.0,0.0,47.8,-12.6,,,,,0.0,10.8,-0.9,38.3,0.0,77.0,0.0,-0.01,1.0,,15.0,75.2,0.0,30.12,1196.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.2,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,66.2,68.0,66.2,68.0,66.2,68.0,68.0,68.0,,,9.0,254.4,,0.2,8.0,4.998,,,2.759,0.869,0.0,65.3,,,,,,0.0,66.64999999999999,0.8863031914893615,0.8563829787234043,0.0,0.16866666666666666,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
15.06,1.0,10.0,2026-03-10 23:32:07,37.08163,-121.59965,429.0,0.0,47.8,-12.6,,,,,0.0,10.7,-0.8,38.3,0.0,77.0,0.0,-0.01,1.0,,14.0,75.2,0.0,30.12,1196.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.2,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,66.2,68.0,66.2,68.0,66.2,68.0,68.0,68.0,,,9.0,254.4,,0.2,8.0,4.998,,,2.758,0.87,0.0,65.3,,,,,,0.0,66.64999999999999,0.8863031914893615,0.8563829787234043,0.0,0.16866666666666666,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
16.06,1.0,10.0,2026-03-10 23:32:08,37.08163,-121.59965,428.0,0.0,47.8,-12.6,,,,,0.0,10.8,-0.8,38.2,0.0,77.0,0.0,-0.01,1.0,,10.0,75.2,0.0,30.12,1206.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.2,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,66.2,68.0,66.2,68.0,66.2,68.0,68.0,68.0,,,9.0,254.4,,0.2,8.0,4.998,,,2.758,0.869,0.0,65.3,,,,,,0.0,66.64999999999999,0.8863031914893615,0.8563829787234043,0.0,0.16866666666666666,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
17.06,1.0,10.0,2026-03-10 23:32:09,37.08163,-121.59965,426.0,0.0,47.8,-12.6,,,,,0.0,10.8,-0.8,38.2,0.0,77.0,0.0,-0.01,1.0,,14.0,75.2,0.0,30.12,1205.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.1,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,66.2,68.0,66.2,68.0,66.2,68.0,68.0,68.0,,,9.0,254.4,,0.1,7.0,4.998,,,2.758,0.87,0.0,65.3,,,,,,0.0,66.64999999999999,0.8863031914893615,0.8563829787234043,0.0,0.16866666666666666,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
18.06,1.0,10.0,2026-03-10 23:32:10,37.08163,-121.59965,424.0,0.0,47.8,-12.6,,,,,0.0,10.8,-0.9,38.2,0.0,77.0,0.0,-0.01,1.0,,11.0,75.2,0.0,30.12,1205.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.0,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,66.2,68.0,66.2,68.0,66.2,68.0,68.0,68.0,,,9.0,254.4,,0.0,8.0,4.998,,,2.759,0.87,0.0,65.3,,,,,,0.0,66.64999999999999,0.8863031914893615,0.8563829787234043,0.0,0.16866666666666666,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
19.06,1.0,10.0,2026-03-10 23:32:11,37.08164,-121.59965,422.0,0.0,47.8,-12.6,,,,,0.0,10.7,-0.9,38.2,0.0,77.0,0.0,-0.01,1.0,,-10.0,75.2,0.0,30.12,1205.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.0,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,66.2,68.0,66.2,68.0,66.2,68.0,68.0,68.0,,,9.0,254.4,,0.0,8.0,4.998,,,2.758,0.873,0.0,65.3,,,,,,0.0,66.64999999999999,0.8863031914893615,0.8563829787234043,0.0,0.16866666666666666,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
20.06,1.0,10.0,2026-03-10 23:32:12,37.08164,-121.59965,419.0,0.0,47.8,-12.6,,,,,0.0,10.8,-0.9,38.2,0.0,77.0,0.0,-0.01,1.0,,-28.0,75.2,0.0,30.12,1206.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.0,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,66.2,68.0,66.2,68.0,66.2,68.0,68.0,68.0,,,9.0,254.4,,0.0,8.0,4.998,,,2.758,0.874,0.0,65.3,,,,,,0.0,66.64999999999999,0.8863031914893615,0.8563829787234043,0.0,0.16866666666666666,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
21.06,1.0,10.0,2026-03-10 23:32:13,37.08164,-121.59965,417.0,0.1,47.8,-12.6,,,,,0.0,10.8,-0.9,38.2,0.0,76.0,0.0,-0.01,1.0,,-56.0,75.2,0.0,30.12,1206.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.0,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,66.2,68.0,66.2,68.0,66.2,68.0,68.0,68.0,,,9.0,254.3,,0.0,8.0,4.998,,,2.759,0.875,0.0,65.3,,,,,,0.0,66.64999999999999,0.8863031914893615,0.8563829787234043,0.0,0.253,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
22.06,1.0,10.0,2026-03-10 23:32:14,37.08164,-121.59965,415.0,0.0,47.8,-12.6,,,,,0.0,10.8,-0.9,38.2,0.0,75.0,0.0,-0.01,1.0,,-83.0,75.2,0.0,30.12,1206.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.0,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,66.2,68.0,66.2,68.0,66.2,68.0,68.0,68.0,,,9.0,254.3,,0.0,8.0,4.998,,,2.759,0.88,0.0,65.3,,,,,,0.0,66.64999999999999,0.8863031914893615,0.8563829787234043,0.0,0.3373333333333333,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
23.06,1.0,10.0,2026-03-10 23:32:15,37.08164,-121.59965,413.0,0.0,47.8,-12.6,,,,,0.0,10.7,-0.9,38.2,0.0,72.0,0.0,-0.01,1.0,,-103.0,75.2,0.0,30.12,1202.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.0,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,,9.0,254.3,,0.0,8.0,4.998,,,2.758,0.879,0.0,65.3,,,,,,0.0,68.0,0.9042553191489361,0.8563829787234043,0.0,0.3373333333333333,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
24.06,1.0,10.0,2026-03-10 23:32:16,37.08164,-121.59965,411.0,0.0,47.8,-12.6,,,,,0.0,10.7,-0.8,38.2,0.0,70.0,0.0,-0.01,1.0,,-120.0,75.2,0.0,30.12,1202.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.0,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,66.2,68.0,66.2,68.0,66.2,68.0,68.0,68.0,,,9.0,254.3,,0.0,8.0,4.998,,,2.758,0.879,0.0,65.3,,,,,,0.0,66.64999999999999,0.8863031914893615,0.8563829787234043,0.0,0.3373333333333333,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
25.06,1.0,10.0,2026-03-10 23:32:17,37.08164,-121.59965,410.0,0.0,47.8,-12.6,,,,,0.0,10.7,-0.9,38.3,0.0,67.0,0.0,-0.01,1.0,,-137.0,75.2,0.0,30.12,1202.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.0,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,,9.0,254.3,,0.0,8.0,4.998,,,2.758,0.87,0.0,65.3,,,,,,0.0,68.0,0.9042553191489361,0.8563829787234043,0.0,0.3373333333333333,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
26.06,1.0,10.0,2026-03-10 23:32:18,37.08164,-121.59965,408.0,0.0,47.8,-12.6,,,,,0.0,10.7,-0.9,38.3,0.0,65.0,0.0,-0.01,1.0,,-141.0,75.2,0.0,30.12,1194.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.0,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,,9.0,254.3,,0.0,8.0,4.998,,,2.758,0.868,0.0,65.3,,,,,,0.0,68.0,0.9042553191489361,0.8563829787234043,0.0,0.3373333333333333,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
27.06,1.0,10.0,2026-03-10 23:32:19,37.08164,-121.59965,407.0,0.0,47.8,-12.6,,,,,0.0,10.7,-0.8,38.3,0.0,64.0,0.0,-0.01,1.0,,-113.0,75.2,0.0,30.12,1194.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.0,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,,9.0,254.3,,0.0,8.0,4.998,,,2.758,0.864,0.0,65.3,,,,,,0.0,68.0,0.9042553191489361,0.8563829787234043,0.0,0.3373333333333333,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
28.06,1.0,10.0,2026-03-10 23:32:20,37.08164,-121.59965,405.0,0.0,47.8,-12.6,,,,,0.0,10.7,-0.8,38.4,0.0,62.0,0.0,-0.01,1.0,,-113.0,75.2,0.0,30.12,1194.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.0,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,,9.0,254.3,,0.0,8.0,4.998,,,2.758,0.863,0.0,65.3,,,,,,0.0,68.0,0.9042553191489361,0.8563829787234043,0.0,0.3373333333333333,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
29.06,1.0,10.0,2026-03-10 23:32:21,37.08164,-121.59965,404.0,0.0,47.8,-12.6,,,,,0.0,10.7,-0.8,38.4,0.0,58.0,0.0,-0.01,1.0,,-163.0,75.2,0.0,30.12,1187.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.0,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,,9.0,254.3,,0.0,8.0,4.998,,,2.758,0.862,0.0,65.3,,,,,,0.0,68.0,0.9042553191489361,0.8563829787234043,0.0,0.3373333333333333,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
30.06,1.0,10.0,2026-03-10 23:32:22,37.08164,-121.59965,403.0,0.0,47.8,-12.6,,,,,0.0,10.6,-0.8,38.4,0.0,56.0,0.0,-0.01,1.0,,-158.0,75.2,0.0,30.16,1187.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.0,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,,9.0,254.3,,0.0,8.0,4.998,,,2.758,0.859,0.0,65.3,,,,,,0.0,68.0,0.9042553191489361,0.8563829787234043,0.0,0.3373333333333333,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
31.06,1.0,10.0,2026-03-10 23:32:23,37.08164,-121.59965,402.0,0.0,47.8,-12.6,,,,,0.0,10.6,-0.8,38.4,0.0,54.0,-0.0,-0.01,1.0,,-131.0,75.2,0.0,30.17,1187.0,,,140.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,64.4,0.0,0.0,30.3,0.0,,0.0,0.0,,,15.7,0.0,0.0,-0.7,4.0,2.7,,,,,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,,9.0,254.3,,0.0,8.0,4.998,,,2.758,0.859,0.0,65.3,,,,,,0.0,68.0,0.9042553191489361,0.8563829787234043,0.0,0.3373333333333333,406.4,True,2026-03-10 23:31:52 - Flight 1,0.0,0.0
