Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_Delta_T,OIL_Delta_T,Fuel Flow Integral,Distance Traveled,MPG,Max CHT,Engine Run,Flight ID
5.06,1,4,2026-05-02 00:06:42,37.68873,-121.43688,249.0,0.0,38.2,-12.7,0.0,,0.0,0.0,0.0,10.3,1.0,298.4,0.0,274.0,0.0,0.02,1.0,99.0,-45.0,35.0,0.0,29.85,2752.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,29.9,0.2,0.0,0.2,5.0,0.0,0.0,11.1,0.0,0.0,-0.3,14.2,11.7,0.0,0.0,0.0,0.0,114.0,93.0,124.0,104.0,115.0,98.0,119.0,101.0,0.0,0.0,-9.0,254.2,0.0,5.0,3.0,4.998,0.0,0.0,0.653,0.88,0.0,87.3,0.0,0.0,0.0,,0.0,95.0,188.6,0.0,0.0,0.0,0.0,237.2,199.4,255.2,219.2,239.0,208.4,246.2,213.8,0.0,0.0,189.14,0.0,244.39999999999998,149.39999999999998,94.13999999999999,0.0,0.0,0.0,424.4,True,2026-05-02 00:06:42
6.06,1,7,2026-05-02 00:06:43,37.68869,-121.43691,202.0,0.0,38.2,-12.7,0.0,,0.0,0.0,0.0,10.3,1.0,298.4,0.0,271.0,0.0,0.02,1.0,99.0,-100.0,35.0,0.0,29.85,2752.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,29.9,0.2,0.0,0.2,5.0,0.0,0.0,11.1,0.0,0.0,-0.3,14.2,11.7,0.0,0.0,0.0,0.0,114.0,93.0,124.0,104.0,115.0,98.0,119.0,101.0,0.0,0.0,-9.0,254.2,0.0,5.0,3.0,4.998,0.0,0.0,0.653,0.881,0.0,87.3,0.0,0.0,0.0,,0.0,95.0,188.6,0.0,0.0,0.0,0.0,237.2,199.4,255.2,219.2,239.0,208.4,246.2,213.8,0.0,0.0,189.14,0.0,244.39999999999998,149.39999999999998,94.13999999999999,5.555555555555556e-05,0.0,0.0,424.4,True,2026-05-02 00:06:42
7.06,1,7,2026-05-02 00:06:44,37.68873,-121.4369,178.0,0.0,38.2,-12.7,0.0,,0.0,0.0,0.0,10.4,1.0,298.4,0.0,270.0,0.0,0.02,1.0,99.0,-99.0,35.0,0.0,29.85,2752.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,29.9,0.2,0.0,0.2,5.0,0.0,0.0,11.1,0.0,0.0,-0.3,14.2,11.7,0.0,0.0,0.0,0.0,114.0,93.0,124.0,104.0,115.0,98.0,119.0,101.0,0.0,0.0,-9.0,254.2,0.0,5.0,3.0,4.996,0.0,0.0,0.653,0.883,0.0,87.3,0.0,0.0,0.0,,0.0,95.0,188.6,0.0,0.0,0.0,0.0,237.2,199.4,255.2,219.2,239.0,208.4,246.2,213.8,0.0,0.0,189.14,0.0,244.39999999999998,149.39999999999998,94.13999999999999,0.00011111111111111112,0.0,0.0,424.4,True,2026-05-02 00:06:42
8.06,1,7,2026-05-02 00:06:45,37.68872,-121.4369,178.0,0.0,38.2,-12.7,0.0,,0.0,0.0,0.0,10.3,1.1,298.4,0.0,268.0,0.0,0.02,1.0,99.0,-103.0,35.0,0.0,29.85,2747.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,29.9,0.2,0.0,0.2,5.0,0.0,0.0,11.1,0.0,0.0,-0.3,14.2,11.7,0.0,0.0,0.0,0.0,114.0,93.0,124.0,104.0,115.0,98.0,119.0,101.0,0.0,0.0,-9.0,254.2,0.0,5.0,3.0,4.996,0.0,0.0,0.653,0.885,0.0,87.3,0.0,0.0,0.0,,0.0,95.0,188.6,0.0,0.0,0.0,0.0,237.2,199.4,255.2,219.2,239.0,208.4,246.2,213.8,0.0,0.0,189.14,0.0,244.39999999999998,149.39999999999998,94.13999999999999,0.00016666666666666672,0.0,0.0,424.4,True,2026-05-02 00:06:42
9.06,1,7,2026-05-02 00:06:46,37.68872,-121.4369,178.0,0.0,38.2,-12.7,0.0,,0.0,0.0,0.0,10.4,1.0,298.4,0.0,266.0,0.0,0.02,1.0,99.0,-128.0,35.0,0.0,29.85,2747.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,29.9,0.2,0.0,0.2,5.0,0.0,0.0,11.1,0.0,0.0,-0.3,14.2,11.7,0.0,0.0,0.0,0.0,114.0,93.0,124.0,104.0,114.0,98.0,119.0,101.0,0.0,0.0,-9.0,254.2,0.0,5.0,3.0,4.996,0.0,0.0,0.653,0.89,0.0,87.3,0.0,0.0,0.0,,0.0,95.0,188.6,0.0,0.0,0.0,0.0,237.2,199.4,255.2,219.2,237.2,208.4,246.2,213.8,0.0,0.0,189.14,0.0,243.95,148.95,94.13999999999999,0.0002222222222222223,0.0,0.0,424.4,True,2026-05-02 00:06:42
10.06,1,7,2026-05-02 00:06:47,37.68872,-121.4369,178.0,0.0,38.2,-12.7,0.0,,0.0,0.0,0.0,10.3,0.9,298.3,0.0,264.0,-0.0,0.02,1.0,99.0,-118.0,35.0,0.0,29.85,2747.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,29.9,0.2,0.0,0.2,5.0,0.0,0.0,11.1,0.0,0.0,-0.3,14.2,11.7,0.0,0.0,0.0,0.0,114.0,93.0,123.0,104.0,114.0,98.0,119.0,101.0,0.0,0.0,-9.0,254.2,0.0,5.0,3.0,4.996,0.0,0.0,0.653,0.907,0.0,87.3,0.0,0.0,0.0,,0.0,95.0,188.6,0.0,0.0,0.0,0.0,237.2,199.4,253.4,219.2,237.2,208.4,246.2,213.8,0.0,0.0,189.14,0.0,243.5,148.5,94.13999999999999,0.00027777777777777783,0.0,0.0,424.4,True,2026-05-02 00:06:42
11.06,1,9,2026-05-02 00:06:48,37.68873,-121.43689,193.0,0.0,38.2,-12.7,0.0,,0.0,0.0,0.0,10.4,1.0,298.3,0.0,263.0,-0.0,0.02,1.0,99.0,-92.0,35.0,0.0,29.85,2740.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,29.9,0.2,0.0,0.2,5.0,0.0,0.0,11.1,0.0,0.0,-0.3,14.2,11.7,0.0,0.0,0.0,0.0,114.0,93.0,123.0,104.0,114.0,98.0,119.0,101.0,0.0,0.0,-9.0,254.2,0.0,5.0,3.0,4.998,0.0,0.0,0.653,0.908,0.0,87.3,0.0,0.0,0.0,,0.0,95.0,188.6,0.0,0.0,0.0,0.0,237.2,199.4,253.4,219.2,237.2,208.4,246.2,213.8,0.0,0.0,189.14,0.0,243.5,148.5,94.13999999999999,0.0003333333333333334,0.0,0.0,424.4,True,2026-05-02 00:06:42
12.06,1,9,2026-05-02 00:06:49,37.68873,-121.43689,192.0,0.0,38.2,-12.7,0.0,,0.0,0.0,0.0,10.4,0.9,298.3,0.0,261.0,-0.0,0.02,1.0,99.0,-105.0,35.0,0.0,29.85,2740.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,29.9,0.2,0.0,0.2,5.0,0.0,0.0,11.1,0.0,0.0,-0.3,14.2,11.7,0.0,0.0,0.0,0.0,114.0,93.0,123.0,104.0,114.0,98.0,119.0,101.0,0.0,0.0,-9.0,254.2,0.0,5.0,3.0,4.998,0.0,0.0,0.653,0.939,0.0,87.3,0.0,0.0,0.0,,0.0,95.0,188.6,0.0,0.0,0.0,0.0,237.2,199.4,253.4,219.2,237.2,208.4,246.2,213.8,0.0,0.0,189.14,0.0,243.5,148.5,94.13999999999999,0.000388888888888889,0.0,0.0,424.4,True,2026-05-02 00:06:42
13.06,1,9,2026-05-02 00:06:50,37.68873,-121.43689,192.0,0.0,38.2,-12.7,0.0,,0.0,0.0,0.0,10.4,0.9,298.3,0.0,259.0,-0.0,0.02,1.0,99.0,-115.0,35.0,0.0,29.85,2740.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,29.9,0.2,0.0,0.2,5.0,0.0,0.0,11.1,0.0,0.0,-0.3,14.2,11.7,0.0,0.0,0.0,0.0,113.0,93.0,123.0,104.0,114.0,98.0,119.0,101.0,0.0,0.0,-9.0,254.2,0.0,5.0,3.0,4.998,0.0,0.0,0.653,0.896,0.0,87.3,0.0,0.0,0.0,,0.0,95.0,188.6,0.0,0.0,0.0,0.0,235.4,199.4,253.4,219.2,237.2,208.4,246.2,213.8,0.0,0.0,189.14,0.0,243.04999999999998,148.04999999999998,94.13999999999999,0.0004444444444444445,0.0,0.0,424.4,True,2026-05-02 00:06:42
14.06,1,9,2026-05-02 00:06:51,37.68873,-121.43688,191.0,0.0,38.2,-12.7,0.0,,0.0,0.0,0.0,10.4,0.9,298.3,0.0,258.0,-0.0,0.02,1.0,99.0,-82.0,35.0,0.0,29.85,2734.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,29.9,0.2,0.0,0.2,5.0,0.0,0.0,11.1,0.0,0.0,-0.3,14.2,11.7,0.0,0.0,0.0,0.0,113.0,93.0,123.0,104.0,114.0,98.0,119.0,101.0,0.0,0.0,-9.0,254.2,0.0,5.0,3.0,4.996,0.0,0.0,0.653,0.885,0.0,87.3,0.0,0.0,0.0,,0.0,95.0,188.6,0.0,0.0,0.0,0.0,235.4,199.4,253.4,219.2,237.2,208.4,246.2,213.8,0.0,0.0,189.14,0.0,243.04999999999998,148.04999999999998,94.13999999999999,0.0005000000000000001,0.0,0.0,424.4,True,2026-05-02 00:06:42
