Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,source_file,Unnamed: 0,press_alt,ias,hdg,gps_gs,gps_trk,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_OAT_Ratio,OIL_OAT_Ratio,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,efficiency
5.06,0.0,0.0,2026-02-28 18:59:48,37.82929,-121.62609,,0.1,332.8,-17.4,,,,,0.0,10.3,-0.5,53.2,0.0,43.0,-0.0,-0.01,1.0,,-44.0,34.0,0.0,29.92,2287.0,,,334.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,80.0,0.0,0.0,30.3,0.0,,0.0,2.9,,,20.6,0.0,0.0,-0.4,3.5,2.2,,,,,94.0,58.0,95.0,62.0,95.0,64.0,94.0,63.0,,,13.0,254.1,,2.9,16.0,4.995,,,0.929,1.564,0.0,79.8,,,,,,2026-02-28-N890GF-SN35347-17.4.0.23677-USER_LOG_DATA.csv,,,,,,,93.2,176.0,,,,,201.2,136.4,203.0,143.6,203.0,147.2,201.2,145.4,,,175.64,0.0,202.10000000000002,2.168454935622318,1.888412017167382,0.0,0.0,417.2,True,2026-02-28 18:59:48 - Flight 15,
6.06,1.0,8.0,2026-02-28 18:59:49,37.82919,-121.62608,138.0,0.2,332.8,-12.8,,,,,0.0,10.3,-0.5,53.2,0.0,42.0,-0.0,-0.01,1.0,,-55.0,34.0,0.0,29.92,2283.0,,,334.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,80.0,0.0,0.0,30.3,0.0,,0.0,2.9,,,20.6,0.0,0.0,-0.4,3.5,2.2,,,,,94.0,58.0,95.0,62.0,94.0,64.0,94.0,63.0,,,13.0,254.1,,2.9,17.0,4.995,,,0.929,1.562,0.0,79.8,,,,,,2026-02-28-N890GF-SN35347-17.4.0.23677-USER_LOG_DATA.csv,,,,,,,93.2,176.0,,,,,201.2,136.4,203.0,143.6,201.2,147.2,201.2,145.4,,,175.64,0.0,201.64999999999998,2.1636266094420598,1.888412017167382,0.0,0.253,417.2,True,2026-02-28 18:59:48 - Flight 15,
7.06,1.0,8.0,2026-02-28 18:59:50,37.82919,-121.62608,109.0,0.0,332.8,-12.8,,,,,0.0,10.3,-0.5,53.3,0.0,42.0,0.0,-0.01,1.0,,-37.0,34.0,0.0,29.92,2283.0,,,334.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,80.0,0.0,0.0,30.3,0.0,,0.0,2.9,,,20.6,0.0,0.0,-0.4,3.5,2.2,,,,,94.0,58.0,95.0,62.0,95.0,64.0,94.0,63.0,,,13.0,254.1,,2.9,17.0,4.995,,,0.929,1.564,0.0,79.8,,,,,,2026-02-28-N890GF-SN35347-17.4.0.23677-USER_LOG_DATA.csv,,,,,,,93.2,176.0,,,,,201.2,136.4,203.0,143.6,203.0,147.2,201.2,145.4,,,175.64,0.0,202.10000000000002,2.168454935622318,1.888412017167382,0.0,0.42166666666666663,417.2,True,2026-02-28 18:59:48 - Flight 15,
8.06,1.0,8.0,2026-02-28 18:59:51,37.82919,-121.62608,107.0,0.0,332.8,-12.8,,,,,0.0,10.3,-0.5,53.3,0.0,41.0,0.0,-0.01,1.0,,-35.0,34.0,0.0,29.92,2282.0,,,334.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,80.0,0.0,0.0,30.3,0.0,,0.0,2.9,,,20.6,0.0,0.0,-0.4,3.5,2.2,,,,,94.0,58.0,95.0,62.0,94.0,64.0,94.0,63.0,,,13.0,254.1,,2.9,17.0,4.995,,,0.929,1.564,0.0,79.8,,,,,,2026-02-28-N890GF-SN35347-17.4.0.23677-USER_LOG_DATA.csv,,,,,,,93.2,176.0,,,,,201.2,136.4,203.0,143.6,201.2,147.2,201.2,145.4,,,175.64,0.0,201.64999999999998,2.1636266094420598,1.888412017167382,0.0,0.42166666666666663,417.2,True,2026-02-28 18:59:48 - Flight 15,
9.06,1.0,8.0,2026-02-28 18:59:52,37.82919,-121.62608,107.0,0.0,332.8,-12.8,,,,,0.0,10.3,-0.5,53.3,0.0,39.0,-0.0,-0.01,1.0,,-62.0,34.0,0.0,29.92,2280.0,,,334.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,80.0,0.0,0.0,30.3,0.0,,0.0,2.9,,,20.6,0.0,0.0,-0.4,3.5,2.2,,,,,94.0,58.0,95.0,62.0,95.0,64.0,94.0,63.0,,,13.0,254.1,,2.9,17.0,4.995,,,0.929,1.565,0.0,79.8,,,,,,2026-02-28-N890GF-SN35347-17.4.0.23677-USER_LOG_DATA.csv,,,,,,,93.2,176.0,,,,,201.2,136.4,203.0,143.6,203.0,147.2,201.2,145.4,,,175.64,0.0,202.10000000000002,2.168454935622318,1.888412017167382,0.0,0.42166666666666663,417.2,True,2026-02-28 18:59:48 - Flight 15,
10.06,1.0,8.0,2026-02-28 18:59:53,37.82919,-121.62608,106.0,0.0,332.8,-12.8,,,,,0.0,10.4,-0.5,53.3,0.0,39.0,-0.0,-0.01,1.0,,-34.0,34.0,0.0,29.92,2280.0,,,334.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,80.0,0.0,0.0,30.3,0.0,,0.0,2.9,,,20.6,0.0,0.0,-0.4,3.5,2.2,,,,,94.0,58.0,95.0,62.0,95.0,64.0,94.0,63.0,,,13.0,254.1,,2.9,16.0,4.995,,,0.929,1.565,0.0,79.8,,,,,,2026-02-28-N890GF-SN35347-17.4.0.23677-USER_LOG_DATA.csv,,,,,,,93.2,176.0,,,,,201.2,136.4,203.0,143.6,203.0,147.2,201.2,145.4,,,175.64,0.0,202.10000000000002,2.168454935622318,1.888412017167382,0.0,0.42166666666666663,417.2,True,2026-02-28 18:59:48 - Flight 15,
11.06,1.0,8.0,2026-02-28 18:59:54,37.82919,-121.62608,105.0,0.0,332.8,-12.8,,,,,0.0,10.4,-0.5,53.2,0.0,38.0,-0.0,-0.01,1.0,,-63.0,34.0,0.0,29.92,2278.0,,,334.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,80.0,0.0,0.0,30.3,0.0,,0.0,2.9,,,20.6,0.0,0.0,-0.4,3.5,2.2,,,,,94.0,58.0,95.0,62.0,95.0,64.0,94.0,63.0,,,13.0,254.0,,2.9,16.0,4.995,,,0.929,1.565,0.0,79.8,,,,,,2026-02-28-N890GF-SN35347-17.4.0.23677-USER_LOG_DATA.csv,,,,,,,93.2,176.0,,,,,201.2,136.4,203.0,143.6,203.0,147.2,201.2,145.4,,,175.64,0.0,202.10000000000002,2.168454935622318,1.888412017167382,0.0,0.42166666666666663,417.2,True,2026-02-28 18:59:48 - Flight 15,
12.06,1.0,8.0,2026-02-28 18:59:55,37.82919,-121.62608,105.0,0.0,332.8,-12.8,,,,,0.0,10.4,-0.5,53.2,0.0,37.0,-0.0,-0.01,1.0,,-48.0,34.0,0.0,29.92,2277.0,,,334.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,80.0,0.0,0.0,30.3,0.0,,0.0,2.9,,,20.6,0.0,0.0,-0.4,3.5,2.2,,,,,94.0,58.0,95.0,62.0,94.0,64.0,94.0,63.0,,,13.0,254.0,,2.9,14.0,4.995,,,0.929,1.565,0.0,79.8,,,,,,2026-02-28-N890GF-SN35347-17.4.0.23677-USER_LOG_DATA.csv,,,,,,,93.2,176.0,,,,,201.2,136.4,203.0,143.6,201.2,147.2,201.2,145.4,,,175.64,0.0,201.64999999999998,2.1636266094420598,1.888412017167382,0.0,0.42166666666666663,417.2,True,2026-02-28 18:59:48 - Flight 15,
13.06,1.0,8.0,2026-02-28 18:59:56,37.82919,-121.62608,104.0,0.0,332.8,-12.8,,,,,0.0,10.4,-0.5,53.2,0.0,37.0,0.0,-0.01,1.0,,-27.0,34.0,0.0,29.92,2277.0,,,334.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,80.0,0.0,0.0,30.3,0.0,,0.0,2.9,,,20.6,0.0,0.0,-0.4,3.5,2.2,,,,,94.0,58.0,95.0,62.0,94.0,64.0,94.0,63.0,,,13.0,254.0,,2.9,12.0,4.995,,,0.929,1.566,0.0,79.8,,,,,,2026-02-28-N890GF-SN35347-17.4.0.23677-USER_LOG_DATA.csv,,,,,,,93.2,176.0,,,,,201.2,136.4,203.0,143.6,201.2,147.2,201.2,145.4,,,175.64,0.0,201.64999999999998,2.1636266094420598,1.888412017167382,0.0,0.42166666666666663,417.2,True,2026-02-28 18:59:48 - Flight 15,
14.06,1.0,8.0,2026-02-28 18:59:57,37.82919,-121.62608,104.0,0.0,332.8,-12.8,,,,,0.0,10.5,-0.5,53.2,0.0,37.0,0.0,-0.01,1.0,,-49.0,34.0,0.0,29.92,2277.0,,,334.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,80.0,0.0,0.0,30.3,0.0,,0.0,2.9,,,20.6,0.0,0.0,-0.4,3.5,2.2,,,,,94.0,58.0,95.0,62.0,94.0,64.0,94.0,63.0,,,13.0,254.0,,2.9,6.0,4.995,,,0.929,1.566,0.0,79.8,,,,,,2026-02-28-N890GF-SN35347-17.4.0.23677-USER_LOG_DATA.csv,,,,,,,93.2,176.0,,,,,201.2,136.4,203.0,143.6,201.2,147.2,201.2,145.4,,,175.64,0.0,201.64999999999998,2.1636266094420598,1.888412017167382,0.0,0.42166666666666663,417.2,True,2026-02-28 18:59:48 - Flight 15,
